data,agrigento_infected,alessandria_infected,ancona_infected,aosta_infected,arezzo_infected,ascoli_piceno_infected,asti_infected,avellino_infected,bari_infected,barletta-andria-trani_infected,belluno_infected,benevento_infected,bergamo_infected,biella_infected,bologna_infected,bolzano_infected,brescia_infected,brindisi_infected,cagliari_infected,caltanissetta_infected,campobasso_infected,caserta_infected,catania_infected,catanzaro_infected,chieti_infected,como_infected,cosenza_infected,cremona_infected,crotone_infected,cuneo_infected,enna_infected,fermo_infected,ferrara_infected,firenze_infected,foggia_infected,forlì-cesena_infected,frosinone_infected,genova_infected,gorizia_infected,grosseto_infected,imperia_infected,isernia_infected,l'aquila_infected,la_spezia_infected,latina_infected,lecce_infected,lecco_infected,livorno_infected,lodi_infected,lucca_infected,macerata_infected,mantova_infected,massa_carrara_infected,matera_infected,messina_infected,milano_infected,modena_infected,monza_e_della_brianza_infected,napoli_infected,novara_infected,nuoro_infected,oristano_infected,padova_infected,palermo_infected,parma_infected,pavia_infected,perugia_infected,pesaro_e_urbino_infected,pescara_infected,piacenza_infected,pisa_infected,pistoia_infected,pordenone_infected,potenza_infected,prato_infected,ragusa_infected,ravenna_infected,reggio_di_calabria_infected,reggio_nell'emilia_infected,rieti_infected,rimini_infected,roma_infected,rovigo_infected,salerno_infected,sassari_infected,savona_infected,siena_infected,siracusa_infected,sondrio_infected,sud_sardegna_infected,taranto_infected,teramo_infected,terni_infected,torino_infected,trapani_infected,trento_infected,treviso_infected,trieste_infected,udine_infected,varese_infected,venezia_infected,verbano-cusio-ossola_infected,vercelli_infected,verona_infected,vibo_valentia_infected,vicenza_infected,viterbo_infected
2022-04-23 17:00:00,84731,99508,132045,31754,98711,60300,52884,93959,338993,93620,61823,59981,208025,42599,317883,195020,339701,96291,74745,65266,41790,241791,226230,49993,101093,167620,86951,89188,35166,144314,31519,51211,94803,300371,153303,138654,115370,217937,39935,56789,57114,15379,76193,58079,147883,205929,80503,94700,58211,113140,85342,114468,52581,42270,155212,886486,208206,246817,861985,84340,38553,30770,315016,259767,110912,143378,190482,85548,82938,71425,122887,86560,85497,78435,74479,79038,127887,133053,157595,43314,128656,1064182,67885,271430,75011,67379,74692,98558,45280,49888,137197,89939,59547,594741,83169,158603,296622,77906,148638,250401,270732,41076,39804,300231,37583,286471,68589
2022-04-24 17:00:00,85157,99843,132565,31824,98968,60670,53025,94562,340468,93942,61961,60326,208506,42718,318951,195261,340428,96868,75209,65480,42126,243135,227096,50528,101774,168073,87651,89365,35379,144626,31595,51423,95116,301223,153865,139104,115976,218469,39984,56983,57320,15518,76534,58303,148508,206734,80710,95108,58346,113468,85689,114831,52767,42483,156058,888213,209034,247309,865414,84500,38745,30830,316028,260973,111484,143747,191288,85847,83464,71629,123295,86849,85637,78815,74652,79293,128476,133578,158338,43515,128990,1068437,68100,273038,75360,67517,75000,98948,45390,50107,137982,90454,59797,596171,83491,158953,297515,78058,148938,250939,271543,41160,39899,301061,37715,287353,68887
2022-04-25 17:00:00,85342,99965,132746,31843,99126,60849,53105,94873,341156,94059,62027,60434,208670,42794,319745,195418,340815,97095,75429,65581,42275,243592,227457,50684,102082,168204,87947,89442,35521,144755,31780,51503,95346,301572,154089,139362,116145,218722,40010,57095,57359,15580,76674,58408,148730,207129,80773,95357,58367,113579,85824,114915,52867,42574,156247,888947,209598,247525,866908,84566,38748,30901,316330,261592,111856,143897,191698,85951,83707,71759,123443,86961,85728,78969,74724,79440,128698,133766,158920,43560,129182,1070732,68232,273573,75470,67607,75093,99060,45429,50164,138233,90656,59884,596659,83773,159109,297886,78093,149056,251136,271954,41211,39953,301410,37747,287741,68928
2022-04-26 17:00:00,85628,100187,132984,31892,99236,61032,53226,95272,342256,94275,62066,60565,208895,42872,320164,195616,341240,97417,75637,65669,42384,244307,227807,50927,102515,168370,88405,89500,35726,144961,31811,51593,95454,301941,154501,139539,116332,219084,40023,57174,57466,15606,76837,58532,149038,207702,80866,95450,58402,113742,86013,114998,52913,42813,156898,889820,209905,247745,869177,84697,38857,31115,316582,261933,112040,144121,192056,86131,84083,71843,123551,87037,85768,79314,74792,79582,128971,134119,159267,43646,129397,1073417,68368,274475,75617,67737,75184,99222,45459,50485,138605,90921,59918,597392,83942,159332,298375,78154,149189,251300,272363,41276,39995,301761,37796,288034,69058
2022-04-27 17:00:00,86347,100757,133747,32023,99750,61569,53548,96246,345171,94773,62367,61257,209947,43115,321011,196274,342932,98255,76517,66060,42754,246193,229131,51809,102515,169198,89383,89988,36099,145674,31934,51944,95607,303303,155460,139867,117083,220171,40207,57562,57707,15725,76837,58889,150226,209072,81387,95986,58681,114255,86569,115827,53227,43150,157711,893701,210301,248916,873893,85122,39241,31331,318815,263724,112246,144837,192842,86657,84083,72033,124310,87520,86140,80087,75107,80050,129232,134721,159483,44017,129696,1079354,68728,276891,76250,68044,75653,100005,45644,51234,139941,90921,60212,600469,84573,159908,299988,78420,149863,252403,273896,41505,40238,303380,38010,289850,69503
2022-04-28 17:00:00,86743,101112,134244,32111,100029,61915,53758,96914,346619,95034,62524,61586,210670,43311,322265,196644,343985,98744,77072,66302,43135,247517,229956,52168,104148,169756,90039,90230,36354,146150,32118,52174,96131,304333,155980,140323,117752,220876,40371,57803,57922,15892,77899,59133,150852,209903,81749,96336,58874,114611,86921,116230,53416,43402,158682,896336,211471,249647,877237,85345,39450,31655,320316,264869,112889,145343,194042,87088,85330,72263,124806,87801,86411,80606,75339,80360,129655,135347,160289,44216,130048,1083983,69015,278474,76709,68273,75962,100428,45822,51715,140637,92185,60575,602388,85019,160367,301128,78713,150419,253190,275146,41620,40396,304597,38166,291113,69731
2022-04-29 17:00:00,87130,101448,134702,32193,100332,62250,53932,97455,348109,95314,62707,61970,211278,43440,323553,196995,345006,99201,77537,66519,43418,248683,230867,52573,104813,170206,90655,90490,36532,146572,32198,52379,96481,305340,156556,140701,118511,221552,40490,58000,58098,16016,78305,59364,151439,210659,82049,96705,59004,114957,87258,116635,53608,43611,159111,898551,212439,250307,880265,85559,39686,31865,321595,265809,113384,145811,194865,87421,85814,72488,125255,88068,86604,81021,75541,80634,130189,135859,161017,44440,130355,1087742,69297,279960,77037,68472,76269,100785,46038,52162,141246,92695,60843,604195,85429,160805,302190,78887,150856,253875,276171,41740,40523,305604,38277,292279,69997
2022-04-30 17:00:00,87519,101741,135132,32264,100586,62551,54069,98046,349590,95581,62844,62336,211812,43584,324494,197321,345940,99672,77952,66712,43655,249784,231637,53007,105448,170651,91233,90736,36665,146936,32249,52543,96810,306128,157091,141142,119075,222228,40620,58185,58257,16105,78616,59562,152054,211512,82319,97033,59128,115240,87503,116965,53731,43829,159451,900638,213222,250906,882863,85760,39880,32052,322826,266638,113808,146203,195577,87771,86225,72676,125619,88288,86792,81449,75697,80858,130630,136159,161724,44523,130645,1091805,69526,281308,77444,68664,76489,101121,46192,52577,141837,93101,61071,605873,85828,161187,303054,79060,151315,254498,277109,41842,40652,306535,38375,293402,70178
2022-05-01 17:00:00,87788,101962,135523,32319,100762,62782,54170,98483,350621,95757,62978,62587,212236,43661,325100,197534,346632,99997,78356,66872,43936,250653,232330,53418,105898,170961,91745,90885,36709,147141,32274,52710,97067,306764,157410,141472,119377,222650,40681,58330,58382,16221,78855,59728,152489,212015,82537,97254,59275,115510,87762,117198,53859,43960,160413,902187,213862,251430,884913,85893,39881,32121,323593,267373,114267,146539,196209,88051,86596,72825,125957,88477,86914,81754,75824,81060,130974,136391,162319,44697,130913,1094868,69712,282444,77517,68791,76683,101416,46317,52757,142286,93483,61231,607052,86139,161473,303956,79183,151582,254908,277760,41918,40718,307203,38416,294164,70337
2022-05-02 17:00:00,87894,102035,135636,32335,100825,62911,54228,98699,351386,95885,63032,62646,212379,43710,325694,197665,346935,100224,78516,66962,44086,250976,232594,53573,106088,171036,92013,90914,36874,147267,32290,52759,97247,306957,157669,141656,119481,222838,40697,58370,58413,16260,78916,59784,152582,212471,82576,97342,59286,115577,87850,117251,53896,44088,160696,902691,214267,251570,886002,85949,40034,32284,323785,267707,114521,146698,196506,88121,86816,72923,126027,88536,86965,81897,75866,81135,131233,136731,162686,44794,131055,1096397,69785,282846,77724,68843,76754,101478,46335,52967,142520,93572,61298,607542,86288,161572,304191,79200,151682,255035,277880,41967,40750,307382,38418,294412,70441
2022-05-03 17:00:00,88417,102435,136178,32450,101170,63284,54403,99428,353083,96198,63186,63084,213160,43864,326289,198198,348121,100749,79073,67254,44273,252220,233634,54259,106803,171647,92779,91264,37172,147782,32532,52973,97336,307840,158198,141855,119869,223737,40824,58596,58619,16316,79333,60039,153040,213347,82975,97698,59470,115894,88233,117739,54096,44331,161414,905573,214795,252457,889294,86241,40337,32488,325269,268561,114675,147303,197236,88543,87332,73048,126504,88808,87253,82403,76093,81483,131422,137164,162892,44979,131274,1100175,70052,284659,78188,69065,77071,102022,46524,53527,143292,94145,61478,609440,86687,162006,304823,79407,152207,255821,279039,42092,40944,308458,38512,295647,70685
2022-05-04 17:00:00,88742,102676,136527,32517,101365,63521,54521,99859,354262,96368,63329,63378,213707,43984,327211,198534,349002,101070,79533,67456,44504,253114,234389,54660,107316,172079,93276,91482,37357,148129,32582,53164,97696,308520,158532,142138,120448,224298,40967,58742,58760,16425,79606,60226,153775,213921,83226,97944,59620,116154,88468,118037,54222,44515,161800,907476,215414,253068,891796,86406,40572,32631,326280,269598,115253,147712,197908,88811,87692,73193,126842,88985,87417,82741,76215,81745,131803,137586,163547,45134,131530,1103313,70264,285840,78429,69206,77302,102375,46623,53922,143779,94479,61663,610665,87059,162328,305224,79581,152611,256332,279899,42186,41042,309283,38593,296580,70837
2022-05-05 17:00:00,89064,102981,136903,32594,101582,63838,54705,100348,355666,96614,63468,63690,214271,44098,328343,198846,349762,101476,79954,67656,44754,253955,235025,55104,107818,172474,93811,91663,37548,148485,32704,53339,97949,309232,158974,142475,120800,224955,41068,58917,58916,16518,79911,60477,154176,214592,83507,98189,59763,116412,88775,118305,54372,44701,162478,909486,216186,253623,894138,86616,40760,32776,327285,270398,115649,148066,198568,89064,88129,73344,127201,89169,87584,83060,76395,82007,132232,137949,164001,45242,131803,1106183,70478,286928,78729,69367,77534,102748,46804,54251,144474,94887,61868,612101,87394,162681,306763,79718,153041,256817,280675,42301,41177,310042,38648,297417,71057
2022-05-06 17:00:00,89328,103222,137385,32675,101751,64131,54829,100821,356796,96796,63550,64004,214825,44211,329228,199142,350469,101771,80328,67843,44992,254787,235780,55472,108312,172814,94406,91856,37716,148798,32764,53519,98189,309801,159348,142800,121179,225538,41137,59039,59071,16624,80167,60677,154572,215146,83733,98433,59891,116639,89102,118584,54489,44859,162992,911228,216736,254134,896378,86771,40922,32938,328239,271172,116026,148425,199270,89326,88534,73479,127489,89330,87737,83385,76540,82282,132567,138280,164440,45383,132019,1108912,70698,288042,78952,69533,77726,103079,46915,54594,145014,95300,62053,613372,87661,162984,307599,79865,153416,257236,281386,42413,41290,310785,38764,298263,71219
2022-05-07 17:00:00,89618,103431,137756,32731,101951,64363,54945,101246,357824,96968,63731,64287,215260,44322,329867,199464,351154,102088,80673,68042,45166,255619,236379,55796,108867,173139,94885,92029,37866,149109,32828,53670,98405,310399,159721,143087,121493,226086,41228,59169,59208,16683,80429,60855,155022,215677,83956,98696,60001,116879,89373,118785,54585,45003,163304,912832,217312,254639,898590,86935,41098,33003,329099,271883,116330,148732,199788,89594,88853,73602,127794,89499,87890,83729,76707,82516,132898,138543,164948,45452,132206,1111524,70891,289006,79195,69649,77916,103382,47041,54883,145496,95606,62240,614527,87993,163272,308256,79984,153764,257663,282072,42512,41411,311520,38833,299050,71352
2022-05-08 17:00:00,89834,103587,138088,32770,102101,64569,55048,101576,358570,97087,63876,64517,215454,44415,330545,199658,351433,102318,80971,68188,45374,256327,236916,56055,109275,173272,95320,92107,37867,149325,32858,53784,98619,310818,159929,143400,121782,226528,41275,59270,59299,16765,80610,60995,155344,216098,84031,98931,60031,117080,89599,118864,54685,45109,163832,913386,217790,254817,900398,87044,41201,33135,329712,272456,116618,148829,200307,89798,89148,73710,128029,89668,87993,83974,76848,82729,133246,138792,165322,45556,132429,1113978,71041,289873,79403,69770,78066,103622,47124,55058,145810,95881,62398,615406,88222,163508,308822,80065,153970,257805,282517,42591,41490,312049,38896,299661,71461
2022-05-09 17:00:00,89982,103711,138247,32796,102157,64672,55101,101772,359001,97151,63889,64569,215646,44497,330918,199756,351791,102458,81105,68279,45479,256667,237160,56151,109470,173359,95589,92180,38054,149461,32961,53831,98799,311009,160063,143577,121870,226699,41276,59331,59328,16779,80697,61075,155520,216377,84120,98988,60066,117146,89753,118932,54726,45225,164066,914157,218160,255053,901239,87105,41202,33277,329876,272836,116857,148998,200588,89887,89319,73789,128130,89733,88014,84124,76884,82833,133457,138915,165656,45623,132547,1115387,71100,290260,79468,69825,78142,103689,47159,55216,145957,96002,62467,615859,88344,163574,309016,80095,154072,257961,282801,42649,41520,312198,38911,299889,71483
2022-05-10 17:00:00,90437,103992,138733,32888,102449,64947,55269,102353,360446,97390,64063,64947,216489,44669,331574,200296,352966,102826,81687,68540,45670,257720,237965,56671,110168,173953,96345,92529,38277,149876,33041,54035,98880,311813,160545,143793,122415,227517,41394,59524,59521,16861,81093,61326,156087,217223,84553,99304,60272,117461,90098,119354,54903,45411,164502,917104,218649,255881,904076,87331,41309,33432,331080,273623,116989,149539,201172,90239,89791,73931,128552,89997,88292,84529,77124,83129,133635,139316,165729,45785,132687,1118717,71366,291786,79876,69989,78444,104157,47331,55761,146648,96456,62713,617423,88712,164000,309881,80274,154534,258658,283664,42869,41679,313329,39011,300994,71743
2022-05-11 17:00:00,90726,104226,139087,32952,102611,65156,55402,102720,361436,97530,64200,65187,217058,44808,332638,200655,353739,103076,82069,68756,45907,258387,238570,56961,110629,174356,96793,92706,38466,150253,33084,54183,99195,312425,160884,144071,122787,228059,41468,59664,59625,16926,81368,61474,156522,217787,84789,99554,60402,117738,90363,119573,55061,45572,165113,918992,219170,256452,906093,87504,41750,33588,331933,274257,117489,149888,201734,91484,90135,74059,128833,90122,88457,84811,77279,83362,133945,139656,166169,45916,132927,1121490,71547,292823,80140,70100,78649,104446,47453,56098,147000,96725,62909,618578,89000,164291,310630,80418,154926,259181,284316,42972,41793,314072,39046,301731,71891
2022-05-12 17:00:00,90809,104369,139477,33021,102776,65396,55459,103157,362526,97693,64308,65449,217623,44919,333602,200996,354518,103337,82517,68877,46128,259207,238727,57268,111090,174703,97306,92876,38501,150467,33183,54341,99387,313099,161210,144401,123209,228560,41546,59796,59757,16988,81656,61643,156951,218323,84995,99749,60561,117958,90623,119773,55188,45703,165234,921029,219796,256988,908147,87595,41919,33724,332754,274467,117792,150227,202333,90701,90495,74207,129120,90306,88591,85075,77433,83435,134267,139952,166558,46050,133172,1124191,71710,293943,80417,70240,78868,104553,47546,56340,147469,97066,63086,619370,89184,164617,311317,80559,155354,259654,284989,43054,41865,314736,39099,302486,72034
2022-05-13 17:00:00,91102,104631,139808,33085,102920,65609,55586,103507,363399,97835,64436,65647,218142,45099,334408,201272,355161,103583,82939,69084,46358,259773,239466,57547,111568,175079,97683,93036,38756,150903,33228,54481,99609,313529,161518,144671,123535,229026,41616,59894,59892,17078,81926,61797,157363,218895,85215,99939,60678,118102,90895,119954,55257,45846,165591,922692,220343,257508,909739,87819,42093,33859,333527,275189,118207,150534,202819,90945,90803,74352,129320,90460,88747,85349,77529,83705,134539,140186,167111,46133,133400,1126691,71874,294860,80659,70338,79017,104852,47629,56776,147892,97374,63286,620965,89480,164920,311945,80655,155632,260040,285594,43209,41983,315365,39142,303112,72144
2022-05-14 17:00:00,91392,104831,140134,33153,103112,65748,55681,103866,364198,97982,64535,65883,218625,45217,335261,201550,355792,103806,83288,69241,46524,260473,240063,57810,111954,175384,98044,93172,38892,151179,33284,54596,99813,314039,161778,144906,123857,229490,41677,60007,60021,17134,82134,61936,157702,219389,85388,100143,60768,118333,91088,120151,55382,45958,165903,924251,220806,257980,911689,87931,42194,33989,334242,275738,118546,150828,203256,91139,91069,74478,129566,90594,88896,85598,77657,83918,134812,140436,167493,46251,133629,1129195,72033,296015,80914,70431,79225,105146,47730,57075,148237,97631,63474,622003,89679,165197,312536,80780,155977,260453,286168,43288,42070,315954,39212,303769,72255
2022-05-15 17:00:00,91553,104929,140365,33198,103276,65889,55739,104162,364786,98083,64632,66069,218914,45284,335771,201706,356240,103945,83566,69352,46684,261010,240542,57977,112284,175606,98366,93262,38902,151382,33306,54706,99948,314534,161974,145147,124056,229778,41721,60112,60120,17204,82294,62045,157992,219780,85498,100333,60835,118512,91240,120286,55504,46028,166488,925387,221203,258320,913136,88038,42293,34032,334698,276199,118854,151026,203700,91285,91289,74593,129787,90757,88994,85769,77775,84089,135047,140588,167843,46360,133818,1131449,72123,296851,80914,70491,79395,105372,47767,57256,148526,97813,63640,622792,89864,165374,312951,80847,156191,260660,286529,43343,42138,316431,39242,304232,72346
2022-05-16 17:00:00,91658,105024,140495,33207,103335,65956,55790,104262,365079,98125,64650,66107,219033,45349,336254,201781,356473,104034,83719,69420,46766,261219,240744,58056,112462,175686,98579,93280,38925,151512,33326,54743,100096,314698,162084,145292,124171,229910,41730,60158,60160,17219,82351,62107,158072,219982,85525,100387,60853,118561,91324,120338,55527,46090,166532,925889,221469,258463,913800,88088,42376,34145,334817,276483,119027,151105,203891,91357,91468,74683,129837,90806,89012,85896,77807,84165,135240,140707,168067,46404,133943,1132923,72174,297252,81158,70529,79442,105461,47800,57395,148597,97892,63710,623189,89934,165455,313119,80870,156266,260732,286668,43376,42165,316574,39252,304379,72378
2022-05-17 17:00:00,92055,105239,140890,33284,103582,66178,55898,104722,366255,98330,64803,66439,219672,45488,337026,202166,357412,104338,84218,69644,46885,262043,241625,58383,112949,176089,99093,93438,39267,151937,33407,54914,100177,315306,162522,145439,124564,230504,41819,60333,60327,17264,82636,62280,158498,220667,85759,100605,61004,118876,91628,120755,55666,46242,166983,928102,221811,259067,915999,88257,42599,34303,335615,277186,119145,151466,204358,91591,91795,74791,130155,91005,89160,86213,77988,84459,135384,141076,168167,46521,134106,1135933,72352,298680,81530,70649,79667,105907,47895,57857,149098,98245,63907,624585,90157,165739,313733,81023,156591,261280,287294,43483,42272,317358,39315,305132,72543
